GOCCID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	padj
41	GO:0098588	7.60534810447922e-15	2.05020682596768	102.412018669778	180	2034	bounding membrane of organelle	ABCD1;ACAP2;ADGRE5;AHNAK;ANKFY1;ANKZF1;ANXA1;ANXA2;ANXA3;AP1G2;AP3B1;APOE;AQP4;ARAP1;ATP6V0A2;ATP7A;B2M;B4GALNT3;B4GALT1;BST2;C3AR1;C5AR1;CALR;CASP8;CD14;CD33;CD38;CD3G;CD4;CD44;CD53;CD74;CD9;CLEC12A;CLEC4C;CMTM6;CNP;CORO1A;CP;CPNE3;CTNS;CTSA;CTSC;CTSD;CTSZ;CUX1;CYBA;CYBB;CYTH4;DAB2;DBNL;DNAJC13;DNM2;DSE;DTX3L;EGFR;EHD4;FCER1G;FCGR2A;FGD2;GBP2;GBP5;GLIPR1;GNAI3;GPAM;GPNMB;GPR137B;GPR37L1;GRN;HK2;HPSE;IRGM;IL15RA;IL7R;INPP5B;IQGAP1;IRAK4;IRF7;ITGAL;ITGAM;ITGAX;ITGB2;ITPR2;KMO;LAPTM5;LGALS3;LITAF;LPCAT2;IRAG2;LRP1;LY96;MAGT1;MAN2A1;MAN2B2;MANBA;MCL1;MFNG;MGST1;MOSPD2;MOXD1;MYD88;MYO6;NCF4;NFAM1;NLRP3;NOSTRIN;NOTCH1;NOTCH2;NPC1;OCLN;OLR1;PDGFC;PECAM1;PIEZO1;LILRB3;PLA2G4A;PLD1;PLD4;PLOD1;PML;PRCP;PROS1;PSAP;PTPRC;PYCARD;RAB13;RAC2;RAP1B;RETSAT;RIPK1;ROCK1;RSAD2;RYR3;SCAMP2;SEC23B;SEC24D;SEC61A1;SEH1L;SLC11A1;SLC15A3;SLC15A4;SLC29A3;SLC2A5;SLC44A1;SLC44A2;SLC9A9;SNAP23;SPARC;ST3GAL6;STK10;STOM;STXBP2;SYNE2;SYNGR2;TAP1;TAP2;TAPBP;TCIRG1;TLR1;TLR2;TLR3;TLR4;TLR6;TLR7;TLR8;TLR9;TMBIM1;TMEM63A;TNFRSF1B;TRPM2;TSPAN14;TSPO;TYROBP;UBR4;UNC93B1;VPS13A;VPS13C;VPS54;WDR81;ZFYVE26	1.52848947270509e-13
42	GO:0043202	8.06680289896943e-15	8.23639992741789	4.73290548424737	28	94	lysosomal lumen	CD74;CSPG4;CTSA;CTSB;CTSD;CTSS;DCN;FUCA1;GALC;GALNS;GLB1;GM2A;GNS;HEXA;HEXB;HPSE;HYAL1;IDUA;IFI30;LGMN;MAN2B2;MANBA;NPC2;PSAP;SDC4;TCN2;TPP1;VCAN	1.58262990208353e-13
43	GO:0005765	2.67897145551247e-14	3.68312152387539	17.9749708284714	56	357	lysosomal membrane	ABCD1;AHNAK;ANKFY1;ANXA2;AP3B1;ATP6V0A2;B4GALT1;BST2;C3AR1;CD74;CMTM6;CP;CPNE3;CTNS;CTSA;CTSD;DAB2;DNAJC13;DTX3L;GLIPR1;GNAI3;GPR137B;GRN;HPSE;LAPTM5;LITAF;IRAG2;LRP1;MAGT1;MANBA;MGST1;MYO6;NFAM1;NPC1;OCLN;PLD1;PRCP;PSAP;RAP1B;SEH1L;SLC15A3;SLC15A4;SLC29A3;SLC44A2;STOM;TCIRG1;TLR3;TLR7;TLR8;TLR9;TMBIM1;TMEM63A;TRPM2;VPS13A;WDR81;ZFYVE26	5.01698290759608e-13
44	GO:0098852	2.67897145551247e-14	3.68312152387539	17.9749708284714	56	357	lytic vacuole membrane	ABCD1;AHNAK;ANKFY1;ANXA2;AP3B1;ATP6V0A2;B4GALT1;BST2;C3AR1;CD74;CMTM6;CP;CPNE3;CTNS;CTSA;CTSD;DAB2;DNAJC13;DTX3L;GLIPR1;GNAI3;GPR137B;GRN;HPSE;LAPTM5;LITAF;IRAG2;LRP1;MAGT1;MANBA;MGST1;MYO6;NFAM1;NPC1;OCLN;PLD1;PRCP;PSAP;RAP1B;SEH1L;SLC15A3;SLC15A4;SLC29A3;SLC44A2;STOM;TCIRG1;TLR3;TLR7;TLR8;TLR9;TMBIM1;TMEM63A;TRPM2;VPS13A;WDR81;ZFYVE26	5.01698290759608e-13
45	GO:0043235	5.27889270322899e-13	3.34501623579828	19.8379229871645	57	394	receptor complex	APBB1IP;AXL;B2M;CALCRL;CD14;CD200R1;CD3G;CD4;CD44;CD6;CD74;CD79A;CSF1R;CSF2RA;CSF2RB;CSF3R;EGFR;ENG;GPR37L1;IL10RB;IL13RA1;IL18R1;IL2RB;IL2RG;ITGA4;ITGA6;ITGAL;ITGAM;ITGAX;ITGB1;ITGB2;ITPR2;KDR;LRP1;LY96;LYN;MERTK;NOTCH1;NOTCH2;NRP1;OLR1;OSMR;PDGFRA;PLXNB2;PLXNB3;PTPN6;RIPK1;SCIMP;SYK;TGFBR1;TGFBR2;TLR1;TLR2;TLR4;TLR6;TLR7;TNFRSF1B	9.66623908324596e-12
46	GO:0005774	5.64562633507125e-13	3.29792960662526	20.4421236872812	58	406	vacuolar membrane	ABCD1;AHNAK;ANKFY1;ANXA2;AP3B1;ATP6V0A2;B4GALT1;BST2;C3AR1;CD74;CMTM6;CP;CPNE3;CTNS;CTSA;CTSD;DAB2;DNAJC13;DTX3L;GLIPR1;GNAI3;GPR137B;GRN;HPSE;IRGM;LAPTM5;LITAF;IRAG2;LRP1;MAGT1;MAN2B2;MANBA;MGST1;MYO6;NFAM1;NPC1;OCLN;PLD1;PRCP;PSAP;RAP1B;SEH1L;SLC15A3;SLC15A4;SLC29A3;SLC44A2;STOM;TCIRG1;TLR3;TLR7;TLR8;TLR9;TMBIM1;TMEM63A;TRPM2;VPS13A;WDR81;ZFYVE26	1.01130350002146e-11
47	GO:0035579	1.28780780492764e-12	7.44079309711768	4.53150525087515	25	90	specific granule membrane	C3AR1;CD33;CD53;CLEC12A;CMTM6;CYBA;CYBB;ITGAL;ITGAM;ITGB2;MOSPD2;OLR1;PLD1;SLC15A4;SLC2A5;SLC44A2;SNAP23;STK10;STOM;TMBIM1;TMEM63A;TNFRSF1B;TRPM2;TSPAN14;UBR4	2.25777368353272e-11
48	GO:0005887	4.49264469103518e-12	2.01284313753261	81.4160443407235	144	1617	integral component of plasma membrane	ABCA1;ABCB4;ABCC1;ADAM17;ADCY4;ADCY7;ADGRE1;ADGRE5;ADGRG5;ADGRG6;AQP4;ATP1A2;AXL;C3AR1;C5AR1;C7;CALCRL;CCR2;CCR5;CD2;CD22;CD33;SIGLEC6;CD34;CD37;CD3G;CD4;CD44;CD53;CD6;CD69;CD82;CD84;CD9;CLEC2D;CLEC4A;CMKLR1;CSF1R;CSF2RA;CSF2RB;CSF3R;CSPG4;CX3CR1;CXCR3;CYBA;CYBB;EDNRB;EGFR;ENTPD1;EVI2B;FCER1G;FCGR2C;FCGR2B;FCGR2A;FLRT3;GOLM1;GPNMB;GPR137B;GPR17;GPR18;GPR65;ICAM1;ICOS;IFNGR1;IGSF6;IL10RB;IL13RA1;IL17RA;IL18R1;IL2RB;IL2RG;ITGA4;ITGA6;ITGAL;ITGAM;ITGAX;ITGB1;ITGB2;KDR;KLRK1;LAPTM5;IRAG2;LRP1;LY75;LYN;MAG;MAGT1;MERTK;MOSPD2;NCF1;NCF2;NCF4;NOTCH2;NPC1;NRP1;OLR1;OSMR;P2RX7;P2RY6;PCDH18;PDGFRA;PDPN;PECAM1;LILRB3;PLSCR1;PLXNB2;PLXNB3;PTPRC;PTPRZ1;RASGRP3;S1PR3;SDC4;SELPLG;SEMA3D;SEMA4D;SEMA6A;SLC11A1;SLC14A1;SLC1A3;SLC1A4;SLC25A13;SLC28A2;SLC2A5;SLC38A6;SLC7A2;SLC7A7;SLCO2B1;ST14;STOM;TCIRG1;TGFBR1;TGFBR2;TLR1;TLR2;TLR3;TLR4;TLR6;TNFSF10;TREM2;TRPC6;TRPM2;TSPAN14;TYROBP;VCAM1	7.71237338627706e-11
49	GO:0031226	4.99590906282617e-12	1.98701199936988	85.393698949825	149	1696	intrinsic component of plasma membrane	ABCA1;ABCB4;ABCC1;ADAM17;ADCY4;ADCY7;ADGRE1;ADGRE5;ADGRG5;ADGRG6;AQP4;ATP1A2;AXL;C3AR1;C5AR1;C7;CALCRL;CCR2;CCR5;CD14;CD2;CD22;CD33;SIGLEC6;CD34;CD37;CD3G;CD4;CD44;CD48;CD53;CD6;CD69;CD82;CD84;CD9;CLEC2D;CLEC4A;CMKLR1;CSF1R;CSF2RA;CSF2RB;CSF3R;CSPG4;CX3CR1;CXCR3;CYBA;CYBB;EDNRB;EGFR;ENTPD1;EVI2B;F10;FCER1G;FCGR2C;FCGR2B;FCGR2A;FLRT3;GOLM1;GPNMB;GPR137B;GPR17;GPR18;GPR65;ICAM1;ICOS;IFNGR1;IGSF6;IL10RB;IL13RA1;IL17RA;IL18R1;IL2RB;IL2RG;ITGA4;ITGA6;ITGAL;ITGAM;ITGAX;ITGB1;ITGB2;KDR;KLRK1;LAPTM5;IRAG2;LRP1;LY75;LY96;LYN;MAG;MAGT1;MERTK;MOSPD2;NCF1;NCF2;NCF4;NOD1;NOTCH2;NPC1;NRP1;OLR1;OSMR;P2RX7;P2RY6;PCDH18;PDGFRA;PDPN;PECAM1;LILRB3;PLSCR1;PLXNB2;PLXNB3;PTPRC;PTPRZ1;RASGRP3;S1PR3;SDC4;SELPLG;SEMA3D;SEMA4D;SEMA6A;SLC11A1;SLC14A1;SLC1A3;SLC1A4;SLC25A13;SLC28A2;SLC2A5;SLC38A6;SLC7A2;SLC7A7;SLCO2B1;ST14;STOM;TCIRG1;TGFBR1;TGFBR2;TLR1;TLR2;TLR3;TLR4;TLR6;TNFSF10;TREM2;TRPC6;TRPM2;TSPAN14;TYROBP;VCAM1	8.40128381177299e-11
50	GO:0005829	6.71968633674526e-12	1.64288506903776	252.052392065344	343	5006	cytosol	A2M;ABCB4;ABCD1;ACSBG1;ADAM17;AHNAK;AIF1;AIM2;AKAP13;AKNA;ANKFY1;ANXA1;ANXA2;ANXA3;APBB1IP;ARAP1;ARHGAP11B;ARHGAP11A;ARHGAP15;ARHGAP17;ARHGAP25;ARHGAP30;ARHGAP31;ARHGAP4;ARHGDIB;ARHGEF40;ARHGEF6;ARPC1B;ASCC3;ASPA;ATP7A;B2M;BLNK;BNIP2;BST2;BTK;CALR;CAPN3;CAPNS2;CARD11;CASP1;CASP12;CASP8;CCL3;CCND1;CCR2;CD2AP;CD3G;CD44;CDK5RAP2;CH25H;CIITA;CLU;CMTM3;CNDP1;CNDP2;CNN3;CNP;CNTRL;CORO1A;CORO1B;CPNE3;CROT;CTNNA1;CTNNAL1;CTSH;CUX1;CYFIP1;CYTH4;DAB2;DAPP1;DBNL;DCTD;DDX21;DDX58;DDX60;DENND3;DENND4C;DNAJC13;DNM2;DOCK10;DOCK2;DOCK8;DPP7;DSE;DST;DTX3L;EIF2AK2;EP300;EPB41L2;ERAP1;ETV6;FAM83D;FAS;FGD2;FGD3;FGD4;FGR;FHOD1;FLI1;FLNA;FLRT3;FMNL2;FMNL3;FTL;FYB1;GBP2;GFAP;GIMAP4;GIMAP7;GMIP;GNA13;GRAP;GSN;HCK;HCLS1;HDAC5;HEATR5A;HERC6;HK2;HMOX1;HNRNPF;HPGDS;HPS5;HSH2D;HSPA5;IFI30;IFI35;IFIH1;IFIT1B;IFIT2;IFIT3;IRGM;IL18;IL1A;IL1B;IL2RB;IL2RG;INPP5B;INPP5D;IQGAP1;IRAK4;IRF1;IRF3;IRF4;IRF5;IRF7;IRF8;IRF9;ISG15;ITPKB;JAK3;JUN;KAT6A;KIF11;KLHL5;KMO;KPNA2;LAP3;LCP1;LCP2;LIMA1;LITAF;LPXN;LRRK1;LYN;MALT1;MAP3K1;MAP3K8;MAPKAPK2;MCL1;MDN1;MEFV;MLKL;MOB1A;MOV10;MSN;MVP;MYD88;MYH9;MYLIP;MYO6;MYO9B;NAMPT;NAPRT;NCF1;NCF2;NCF4;NCOA3;NEK6;NEK9;NFATC1;NFE2L2;NFKB1;NFKBIE;NIPBL;NLRC4;NLRC5;NLRP1;NLRP3;NMI;NOD1;NOTCH1;NRP1;NSMAF;NT5E;NUP160;OAS1;OAS2;OAS3;P4HB;PADI2;PAK2;PARP14;PARP9;PDCD11;PDE3B;PDGFC;PDLIM5;PDPN;PDS5A;PIK3AP1;PIK3CD;PIK3CG;PIK3R5;PIK3R6;PIM1;PLA2G4A;PLBD1;PLCB2;PLCG2;PLEK;PLIN2;PLIN4;PLSCR1;PML;PNISR;PNP;PPIP5K2;PRKCQ;PRKD2;PRKD3;PSAT1;PSMB10;PSMB8;PSMB9;PSME1;PSME2;PSTPIP2;PTPN22;PTPN6;PYCARD;PYGL;RAB13;RAC2;RALGAPA2;RAP1B;RASA4;RASA4B;RASAL3;RASSF2;REL;RELA;RENBP;REST;RGS1;RHOH;RIN3;RIPK1;RIPK2;RIPK3;RNF213;ROCK1;RPLP0;RPS6KA1;RRM2;RSU1;SAMSN1;SCPEP1;SEC23B;SEC24D;SEC61A1;SEH1L;SERPINB9;SETDB2;SHC1;SIPA1;SKAP2;SLC44A1;SMC4;SMG1;SRGAP2;STAT1;STAT3;STAT4;STAT6;STK3;STXBP2;SVIL;SYK;TAF1D;TAGAP;TBC1D1;TBC1D4;TES;TGFBR2;TLN1;TNFAIP3;TNFRSF11A;TNPO1;TNS3;TREX1;TRIM21;TRIM25;TRIM5;TRIM5;TRIM6;TXNIP;TYK2;UBA7;UBD;UBE2L6;UBR2;UBR4;USP41;USP18;USP24;USP25;VAV1;VIM;VPS13A;VPS13C;VPS54;WAS;WASF2;WDR81;WIPF1;WNK1;WSB1;XDH;ZBP1;ZC3HAV1;ZCCHC7;ZFP36L1	1.10740430829562e-10
51	GO:0031252	1.21137245278359e-11	3.09449182399106	20.7945740956826	56	413	cell leading edge	ABI3;ACAP2;ADAM17;AIF1;ANXA2;APBB1IP;ARHGAP31;ARHGEF6;ATP7A;CD2AP;CD44;CORO1A;CORO1B;CSPG4;CTNNA1;CTTNBP2NL;CXCR4;CYFIP1;DBNL;DDX58;DNM2;DOCK8;DST;FGD2;FGD3;FGD4;FGR;GSN;IQGAP1;ITGB1;LCP1;LIMA1;MACF1;MEFV;MYH9;MYO1G;MYO6;OCLN;P4HB;PDPN;PIEZO1;PLEK;PSD4;RAB13;RAC2;ROCK1;SAMSN1;SCIMP;SRGAP2;SWAP70;SYNE2;TLN1;TLR4;VIM;WASF2;WIPF1	1.95719784528172e-10
52	GO:0070820	2.28040630850819e-11	4.78296769415903	8.15670945157526	32	162	tertiary granule	B2M;CD33;CD53;CLEC12A;CLEC4C;CNN2;CTSD;CTSH;CTSS;CYBA;CYBB;CYFIP1;DBNL;FCER1G;ITGAM;ITGAX;ITGB2;LGALS3;LYZ;OLR1;PLD1;PRCP;PTPN6;SLC11A1;SNAP23;STOM;STXBP2;TCIRG1;TMEM63A;TRPM2;TSPAN14;UBR4	3.61356691963605e-10
53	GO:0001726	4.12708099276897e-11	4.51769048023078	8.81126021003501	33	175	ruffle	ACAP2;ADAM17;AIF1;ANXA2;CD2AP;CSPG4;CYFIP1;DBNL;DDX58;DNM2;FGD2;FGD3;FGD4;FGR;GSN;IQGAP1;ITGB1;LCP1;LIMA1;MACF1;MEFV;MYH9;MYO6;PDPN;PLEK;PSD4;ROCK1;SAMSN1;SCIMP;TLN1;TLR4;WASF2;WIPF1	6.41644290196534e-10
54	GO:0030670	5.19775159581867e-11	7.63465244476314	3.72590431738623	21	74	phagocytic vesicle membrane	ANXA3;ATP6V0A2;ATP7A;B2M;CALR;CORO1A;CYBA;CYBB;DNM2;IRGM;INPP5B;RAC2;SLC11A1;SNAP23;TAP1;TAP2;TAPBP;TCIRG1;TLR1;TLR2;TLR6	7.93138391658256e-10
55	GO:0043227	8.27391932444924e-10	1.63586733997543	598.259393232205	676	11882	membrane-bounded organelle	A2M;ABCA1;ABCB1;ABCB1;ABCB4;ABCC1;ABCD1;ABHD4;ACADL;ACAP2;ACSBG1;ACTL6A;ADAMTS4;ADAP2;ADGRE5;ADGRF5;AEBP1;AFF1;AGA;AHNAK;AIF1;AIM2;AKAP13;AKAP8L;AKNA;ALOX5AP;ALPK3;ANKFY1;ANKLE2;ANKZF1;ANXA1;ANXA2;ANXA3;AOAH;AP1G2;AP3B1;APOBEC1;APOE;APOL2;APOL4;APOL1;AQP4;ARAP1;ARHGAP17;ARHGAP30;ARHGAP4;ARHGDIB;ARHGEF40;ARNT;ARPC1B;ARRDC4;ASCC3;ASPA;ATAD2B;ATM;ATP13A1;ATP1A2;ATP6V0A2;ATP7A;AXL;B2M;B4GALNT3;B4GALT1;BATF;BAZ1A;BAZ2B;BCL6;BIN2;BMP2K;BNIP2;BST2;BTAF1;BTK;C2;C3;C3AR1;C4A;C4B;C5AR1;C7;CALCRL;CALR;CAPN3;CARD11;CASP12;CASP8;CBFB;CCDC93;CCND1;CCNL1;CCNL2;CCR5;CD14;CD22;CD2AP;CD33;CD34;CD37;CD38;CD3G;CD4;CD44;CD48;CD53;CD74;CD79A;CD82;CD84;CD86;CD9;CDH5;CDK12;CDK5RAP2;CEBPA;CEBPD;CH25H;CHD7;CIITA;CLEC12A;CLEC2D;CLEC4C;CLIC1;CLK1;CLK4;CLU;CMPK2;CMTM3;CMTM6;CNDP2;CNN2;CNP;CNPPD1;COLGALT1;CORO1A;CORO1B;CP;CPNE3;CROT;CSF1;CSF1R;CSPG4;CTBS;CTNNA1;CTNS;CTSA;CTSB;CTSC;CTSD;CTSE;CTSH;CTSS;CTSZ;CUX1;CXCR4;CYBA;CYBB;CYFIP1;CYP27A1;CYP4V2;CYP7B1;CYTH4;DAB2;DBNL;DCLRE1C;DCN;DDX21;DENND3;DENND4C;DNAJC13;DNASE1L1;DNM2;DOCK10;DOCK2;DONSON;DPP7;DSE;DST;DTX3L;DUSP11;EDEM1;EDNRB;EFEMP1;EGFR;EHD4;EIF2AK2;ELF1;ELF4;ELK3;ELOVL1;ENG;ENPP3;ENPP6;ENTPD1;ENTPD2;EP300;EPB41L2;ERAP1;ETS1;ETV6;F10;FAS;FBLN1;FCER1G;FCGR2A;FCN1;FERMT3;FGD2;FGD3;FGD4;FGL2;FGR;FHOD1;FLI1;FLNA;FLRT3;FMNL3;FN1;FNBP4;FTL;FUCA1;FYB1;FYCO1;GALC;GALNS;GBP2;GBP6;GBP5;GFAP;GIMAP7;GIT2;GLB1;GLDC;GLIPR1;GM2A;GMFG;GMIP;GNA13;GNAI3;GNS;GOLM1;GPAM;GPNMB;GPR137B;GPR18;GPR37L1;GRN;GSAP;GSN;HACD4;HAVCR2;HCK;HCLS1;HDAC5;HEATR5A;HELZ2;HERC6;HEXA;HEXB;HK2;HMGB2;HMOX1;HNRNPF;HPGDS;HPSE;HSH2D;HSPA5;HYAL1;ICAM1;IDUA;IFI30;IFI35;IFIH1;IFIT2;IFIT3;IRGM;IKZF1;IL15RA;IL1B;IL2RB;IL2RG;IL7R;INPP5B;IQGAP1;IRAK3;IRAK4;IRF1;IRF3;IRF4;IRF5;IRF7;IRF8;IRF9;ISG15;ISG20;ISLR;ITGA4;ITGAL;ITGAM;ITGAX;ITGB1;ITGB2;ITIH3;ITPKB;ITPR2;JAK3;JUN;KAT6A;KDR;KIF11;KLF4;KMO;KPNA2;LACC1;LAP3;LAPTM5;LAT2;LCP1;LENG8;LGALS3;LGALS3BP;LGALS14;LGALS13;LGMN;LITAF;LPCAT2;LPCAT3;LPXN;IRAG2;LRP1;LRRK1;LY75;LY96;LYN;LYZ;MACF1;MAF;MAFB;MAGT1;MALT1;MAN2A1;MAN2B2;MANBA;MAPKAPK2;MARCKS;MCL1;MCM3;MDN1;MED12;MED23;MEFV;MFNG;MGA;MGST1;MIS18BP1;MKI67;MLC1;MLH1;MLKL;MMP2;MOB1A;MOSPD2;MOV10;MOXD1;MPEG1;MSN;MVP;MYD88;MYH9;MYO1E;MYO1F;MYO1G;MYO6;NAMPT;NAPRT;NCF1;NCF2;NCF4;NCOA3;NEK6;NEK9;NFAM1;NFATC1;NFE2L2;NFKB1;NFKBIE;NIN;NIPBL;NLRC5;NLRP1;NLRP3;NMI;NNT;NOSTRIN;NOTCH1;NOTCH2;NPC1;NPC2;NRP1;NT5E;NUP160;NUP188;NUP205;OAS1;OAS2;OAS3;OCLN;OLR1;OMA1;OSTF1;P2RX7;P2RY12;P2RY13;P4HB;PADI2;PAK2;PARP1;PARP12;PARP14;PARP9;PCSK2;PDCD11;PDE3B;PDGFC;PDGFRA;PDIA4;PDPN;PDS5A;PECAM1;PEPD;PHF11;PIEZO1;PIK3CD;PIK3CG;PIK3R5;PIM1;LILRB3;LILRB4;PLA2G4A;PLAC8;PLBD1;PLCG2;PLD1;PLD4;PLEKHN1;PLEKHO2;PLIN2;PLIN4;PLOD1;PLSCR1;PLTP;PLXNB2;PML;PNISR;PNP;PNPLA7;POU2F2;PRCP;PRIMPOL;PRKD2;PRKD3;PROS1;PSAP;PSAT1;PSMB10;PSMB8;PSMB9;PSME1;PSME2;PTBP3;PTPN22;PTPN6;PTPRC;PYCARD;PYGL;RAB13;RAC2;RALGAPA2;RAP1B;RARRES1;RASAL3;RASSF2;RBL1;RBM15;REEP3;REL;RELA;RENBP;REST;RETSAT;RHOH;RIN3;RIPK1;RIPK2;RIPK3;RNASE6;RNF213;ROCK1;RPLP0;RPS6KA1;RRBP1;RREB1;RSAD2;RSU1;RUNX1;RYR3;SALL1;SAMD9L;SAMHD1;SAMSN1;SASH3;SCAMP2;SCIMP;SCIN;SCPEP1;SDC4;SEC23B;SEC24D;SEC61A1;SECTM1;SEH1L;SERPINB1;SERPINB9;SERPING1;SETDB2;SGPL1;SHC1;SHISA5;SIGLEC1;SIPA1;SKAP2;SLA;SLAMF6;SLC11A1;SLC12A9;SLC15A3;SLC15A4;SLC1A3;SLC1A4;SLC25A13;SLC25A43;SLC28A2;SLC29A3;SLC2A5;SLC44A1;SLC44A2;SLC4A7;SLC7A11;SLC9A9;SLFN5;SLPI;SMARCAD1;SMC4;SMG1;SMPDL3A;SNAP23;SOAT1;SOGA1;SOX4;SOX9;SP140;SP110;SPARC;SPI1;SPINT1;SPP1;SRGAP2;ST3GAL6;STAT1;STAT3;STAT4;STAT6;STK10;STK17B;STK3;STOM;STXBP2;SUCLG2;SULF2;SUPT20H;SVIL;SWAP70;SYK;SYNE2;SYNGR2;TAF1D;TAP1;TAP2;TAPBP;TBC1D1;TBC1D4;TBX19;TBXAS1;TCF7L2;TCIRG1;TCN2;TEP1;TES;TFEC;TGFB1;TGFBR1;THEMIS2;TIMP1;TLE3;TLN1;TLR1;TLR2;TLR3;TLR4;TLR6;TLR7;TLR8;TLR9;TMBIM1;TMEM100;TMEM176B;TMEM63A;TMTC3;TNFAIP3;TNFRSF1B;TNFSF10;TNPO1;TOP2A;TPP1;TRAFD1;TREX1;TRIM21;TRIM25;TRIM5;TRIM5;TRIM6;TRPM2;TRPS1;TSPAN14;TSPO;TXNIP;TYK2;TYROBP;UBA7;UBD;UBE2L6;UBR2;UBR4;UCP2;UNC93B1;USP16;USP41;USP18;USP24;USP25;VCAM1;VCAN;VIM;VPS13A;VPS13C;VPS54;VTN;VWA5A;VWF;WAS;WASF2;WDFY4;WDR81;WIPF1;WRN;XDH;ZBP1;ZC3H11A;ZC3H11B;ZC3H7A;ZC3HAV1;ZCCHC7;ZFHX3;ZNF217;ZFP36L1;ZFP36L2;ZFYVE26;ZMPSTE24;ZNFX1	1.2395835496993e-08
56	GO:0005768	8.95063187220045e-10	2.15273017138302	47.1276546091015	91	936	endosome	ABCA1;ACAP2;ANKFY1;ANXA1;ANXA2;AP1G2;APOE;AQP4;ARRDC4;ATP1A2;ATP6V0A2;ATP7A;B2M;BST2;CALCRL;CCDC93;CCR5;CD14;CD22;CD4;CD74;CD79A;CMTM6;CORO1A;CTNS;CTSB;CTSD;CTSE;CTSH;CTSS;CXCR4;CYBA;DBNL;DNAJC13;DNM2;DTX3L;EGFR;EHD4;FGD2;FYCO1;GPNMB;GRN;HAVCR2;IL15RA;IL2RB;IL2RG;INPP5B;IRAK4;IRF7;ITGB1;JAK3;KDR;LGMN;LITAF;LRP1;LY96;MLC1;MYD88;NCF4;NPC1;NRP1;PLD1;PLD4;PML;PSAP;RAB13;RIN3;RIPK1;SAMD9L;SCAMP2;SIGLEC1;SLA;SLC11A1;SLC29A3;SLC9A9;TCIRG1;TCN2;TGFBR1;TLR3;TLR4;TLR7;TLR8;TLR9;TMBIM1;TPP1;UNC93B1;VCAM1;VPS13A;WASF2;WDFY4;WDR81	1.31702154690949e-08
57	GO:0070821	1.67849345916384e-09	6.89117410355003	3.62520420070012	19	72	tertiary granule membrane	CD33;CD53;CLEC12A;CLEC4C;CYBA;CYBB;FCER1G;ITGAM;ITGAX;ITGB2;OLR1;PLD1;SLC11A1;SNAP23;STOM;TMEM63A;TRPM2;TSPAN14;UBR4	2.42645370237019e-08
58	GO:0030027	3.59448682991902e-09	3.78339350180505	9.86861143523921	32	196	lamellipodium	ABI3;AIF1;APBB1IP;ARHGAP31;ARHGEF6;CD44;CORO1A;CORO1B;CSPG4;CTNNA1;CTTNBP2NL;CYFIP1;DBNL;DNM2;DOCK8;FGD2;FGD3;FGD4;GSN;ITGB1;MEFV;MYO1G;P4HB;PDPN;PIEZO1;RAB13;RAC2;ROCK1;SRGAP2;SWAP70;SYNE2;WASF2	5.10665025491943e-08
59	GO:0035577	9.28619354983381e-09	7.66800472255018	2.8196032672112	16	56	azurophil granule membrane	B4GALT1;BST2;C3AR1;CMTM6;CPNE3;DNAJC13;GLIPR1;IRAG2;MAGT1;MANBA;MGST1;NFAM1;PRCP;PSAP;RAP1B;STOM	1.29691923475645e-07
