Gene	Direction
AKR1A1	D2_Specific
AKTIP	D2_Specific
ALDH3B2	D2_Specific
ALOX5AP	D2_Specific
ALPK3	D2_Specific
AMIGO1	D2_Specific
AMIGO2	D2_Specific
ANKFY1	D2_Specific
ANKLE2	D2_Specific
ANKRD29	D2_Specific
ANKRD34A	D2_Specific
ANKRD34C	D2_Specific
ANKRD37	D2_Specific
ANKRD44	D2_Specific
ANKZF1	D2_Specific
ANXA1	D2_Specific
ANXA2	D2_Specific
ANXA3	D2_Specific
AOAH	D2_Specific
AP1G2	D2_Specific
AP1S1	D2_Specific
AP2S1	D2_Specific
AP3B1	D2_Specific
AP3S1	D2_Specific
AP3S2	D2_Specific
APBB1IP	D2_Specific
APOBEC1	D2_Specific
APOC1	D2_Specific
APOE	D2_Specific
APOL4	D2_Specific
APOL2	D2_Specific
APOL1	D2_Specific
APOL3	D2_Specific
APOO	D2_Specific
AQP4	D2_Specific
ARAP1	D2_Specific
ARF1	D2_Specific
ARF3	D2_Specific
ARF5	D2_Specific
ARHGAP11A	D2_Specific
ARHGAP11B	D2_Specific
ARHGAP15	D2_Specific
ARHGAP17	D2_Specific
ARHGAP25	D2_Specific
ARHGAP30	D2_Specific
ARHGAP31	D2_Specific
ARHGAP4	D2_Specific
ARHGAP44	D2_Specific
ARHGDIB	D2_Specific
ARHGEF40	D2_Specific
ARHGEF6	D2_Specific
ARL11	D2_Specific
ARL16	D2_Specific
ARL2	D2_Specific
ARL3	D2_Specific
ARL4A	D2_Specific
ARL8A	D2_Specific
ARMC1	D2_Specific
ARNT	D2_Specific
ARPC1B	D2_Specific
ARPC5L	D2_Specific
ARRDC4	D2_Specific
SPCS3	D2_Specific
ASB8	D2_Specific
ASCC3	D2_Specific
ASIC2	D2_Specific
ASNSD1	D2_Specific
ASPA	D2_Specific
ASS1	D2_Specific
ATAD2B	D2_Specific
ATCAY	D2_Specific
ATF2	D2_Specific
ATG9B	D2_Specific
ATM	D2_Specific
ATMIN	D2_Specific
ATOH7	D2_Specific
ATP13A1	D2_Specific
ATP1A2	D2_Specific
ATP5F1D	D2_Specific
ATP5F1E	D2_Specific
ATP5MC3	D2_Specific
ATP5PD	D2_Specific
ATP5PF	D2_Specific
ATP5MF	D2_Specific
ATP5MG	D2_Specific
ATP5MGL	D2_Specific
DONSON	D2_Specific
ATP5PO	D2_Specific
ATP6V0A2	D2_Specific
ATP6V0C	D2_Specific
ATP6V0E2	D2_Specific
ATP6V1E1	D2_Specific
ATP6V1F	D2_Specific
ATP6V1G2	D2_Specific
ATP7A	D2_Specific
ATPAF1	D2_Specific
ATP5IF1	D2_Specific
ATXN7L3B	D2_Specific
AUH	D2_Specific
AXL	D2_Specific
AZIN2	D2_Specific
B2M	D2_Specific
B4GALNT3	D2_Specific
B4GALT1	D2_Specific
B9D1	D2_Specific
BABAM1	D2_Specific
BARX2	D2_Specific
BATF	D2_Specific
BAZ1A	D2_Specific
BAZ2B	D2_Specific
BCAS2	D2_Specific
BCCIP	D2_Specific
BCL6	D2_Specific
BECN1	D2_Specific
BEND6	D2_Specific
BIN2	D2_Specific
BLCAP	D2_Specific
BLNK	D2_Specific
BLOC1S2	D2_Specific
BLOC1S4	D2_Specific
BMP2K	D2_Specific
BMP3	D2_Specific
BNIP2	D2_Specific
BNIP3	D2_Specific
BOD1	D2_Specific
BOD1L2	D2_Specific
BOLA3	D2_Specific
BORCS7	D2_Specific
BORCS7-ASMT	D2_Specific
BPGM	D2_Specific
BRK1	D2_Specific
BRMS1L	D2_Specific
BST2	D2_Specific
BSX	D2_Specific
BTAF1	D2_Specific
BTBD1	D2_Specific
BTF3L4	D2_Specific
BTG3	D2_Specific
BTK	D2_Specific
BUD31	D2_Specific
C1D	D2_Specific
C1QA	D2_Specific
C1QB	D2_Specific
C1QC	D2_Specific
C1QL2	D2_Specific
C1QTNF4	D2_Specific
C2	D2_Specific
C3	D2_Specific
C3AR1	D2_Specific
C4A	D2_Specific
C4B	D2_Specific
C5AR1	D2_Specific
C5AR2	D2_Specific
C7	D2_Specific
CABLES2	D2_Specific
CABP1	D2_Specific
CABP7	D2_Specific
CACNA2D2	D2_Specific
CACNB1	D2_Specific
CACNB3	D2_Specific
CACNB4	D2_Specific
CACNG2	D2_Specific
CACNG5	D2_Specific
CADPS2	D2_Specific
CALCRL	D2_Specific
CALM2	D2_Specific
CALM3	D2_Specific
CALR	D2_Specific
CALY	D2_Specific
CAMK1	D2_Specific
CAMK2B	D2_Specific
CAMK2N1	D2_Specific
CAMK4	D2_Specific
CAP2	D2_Specific
CAPN3	D2_Specific
CAPNS2	D2_Specific
CA10	D2_Specific
CA11	D2_Specific
CA7	D2_Specific
CARD11	D2_Specific
CARD6	D2_Specific
CARTPT	D2_Specific
CASP1	D2_Specific
CASP12	D2_Specific
CASP8	D2_Specific
CBFB	D2_Specific
CBLN4	D2_Specific
CBR3	D2_Specific
CBY1	D2_Specific
CCDC124	D2_Specific
CCDC177	D2_Specific
CCDC25	D2_Specific
CCDC42	D2_Specific
CCDC71	D2_Specific
CCDC93	D2_Specific
CCKBR	D2_Specific
CCL2	D2_Specific
CCL3	D2_Specific
CCL18	D2_Specific
CCL3L3	D2_Specific
CCL3L1	D2_Specific
CCND1	D2_Specific
CCNL1	D2_Specific
CCNL2	D2_Specific
CCR2	D2_Specific
CCR5	D2_Specific
CD14	D2_Specific
CD180	D2_Specific
CD2	D2_Specific
CD200R1	D2_Specific
CD200R1L	D2_Specific
CD22	D2_Specific
CD2AP	D2_Specific
CD302	D2_Specific
SIGLEC6	D2_Specific
CD33	D2_Specific
CD34	D2_Specific
CD37	D2_Specific
CD38	D2_Specific
CD3G	D2_Specific
CD4	D2_Specific
CD44	D2_Specific
CD48	D2_Specific
CD53	D2_Specific
CD6	D2_Specific
CD69	D2_Specific
CD74	D2_Specific
CD79A	D2_Specific
CD80	D2_Specific
CD82	D2_Specific
CD84	D2_Specific
CD86	D2_Specific
CD9	D2_Specific
CDC123	D2_Specific
CDH18	D2_Specific
CDH5	D2_Specific
CDH6	D2_Specific
CDHR1	D2_Specific
CDIP1	D2_Specific
CDK12	D2_Specific
CDK17	D2_Specific
CDK5R2	D2_Specific
CDK5RAP2	D2_Specific
CDKN2D	D2_Specific
CDS1	D2_Specific
CEBPA	D2_Specific
CEBPD	D2_Specific
CELF6	D2_Specific
CEND1	D2_Specific
CENPQ	D2_Specific
CEP19	D2_Specific
CETN2	D2_Specific
CETN3	D2_Specific
CFAP20	D2_Specific
CFAP36	D2_Specific
CFL1	D2_Specific
CFL2	D2_Specific
CGREF1	D2_Specific
CH25H	D2_Specific
CHAC2	D2_Specific
CHCHD1	D2_Specific
CHCHD10	D2_Specific
CHCHD2	D2_Specific
CHD7	D2_Specific
CHMP3	D2_Specific
CHMP4B	D2_Specific
CHP1	D2_Specific
CHRM2	D2_Specific
CIB2	D2_Specific
CIITA	D2_Specific
CINP	D2_Specific
CISD1	D2_Specific
CISD2	D2_Specific
CLEC11A	D2_Specific
CLEC12A	D2_Specific
CLEC2D	D2_Specific
CLEC4A	D2_Specific
CLEC4C	D2_Specific
CLIC1	D2_Specific
CLIP3	D2_Specific
CLK1	D2_Specific
CLK4	D2_Specific
CLNS1A	D2_Specific
CLPP	D2_Specific
CLSTN2	D2_Specific
CLU	D2_Specific
CLVS2	D2_Specific
CMAS	D2_Specific
CMKLR1	D2_Specific
CMPK2	D2_Specific
CMTM3	D2_Specific
CMTM6	D2_Specific
CMTM7	D2_Specific
CNDP1	D2_Specific
CNDP2	D2_Specific
CNIH1	D2_Specific
CNN2	D2_Specific
CNN3	D2_Specific
CNP	D2_Specific
CNPPD1	D2_Specific
CNRIP1	D2_Specific
CNTRL	D2_Specific
COA3	D2_Specific
COLGALT1	D2_Specific
COMMD10	D2_Specific
COMMD5	D2_Specific
COMMD8	D2_Specific
COPRS	D2_Specific
COPS7A	D2_Specific
COPS8	D2_Specific
COQ7	D2_Specific
CORO1A	D2_Specific
CORO1B	D2_Specific
CORO2A	D2_Specific
CORO2B	D2_Specific
COX14	D2_Specific
COX17	D2_Specific
COX4I1	D2_Specific
COX5A	D2_Specific
COX5B	D2_Specific
COX6B1	D2_Specific
COX6C	D2_Specific
COX7A2	D2_Specific
COX7A2L	D2_Specific
COX7B	D2_Specific
COX8A	D2_Specific
CP	D2_Specific
CPLX1	D2_Specific
CPLX2	D2_Specific
CPNE3	D2_Specific
CPNE4	D2_Specific
CPNE5	D2_Specific
CREG2	D2_Specific
CRH	D2_Specific
CRIP2	D2_Specific
CRIPT	D2_Specific
CROT	D2_Specific
CRTAC1	D2_Specific
CRY1	D2_Specific
CRYGA	D2_Specific
CSDC2	D2_Specific
CSF1	D2_Specific
CSF1R	D2_Specific
CSF2RA	D2_Specific
CSF2RB	D2_Specific
CSF3R	D2_Specific
CSPG4	D2_Specific
CST6	D2_Specific
CSTB	D2_Specific
CTBS	D2_Specific
CTNNA1	D2_Specific
CTNNAL1	D2_Specific
CTNNBIP1	D2_Specific
CTNS	D2_Specific
CTSA	D2_Specific
CTSB	D2_Specific
CTSC	D2_Specific
CTSD	D2_Specific
CTSE	D2_Specific
CTSH	D2_Specific
CTSS	D2_Specific
CTSZ	D2_Specific
CTTNBP2NL	D2_Specific
CTXN1	D2_Specific
CUX1	D2_Specific
CX3CL1	D2_Specific
CX3CR1	D2_Specific
CXCL10	D2_Specific
CXCL13	D2_Specific
CXCL16	D2_Specific
CXCL17	D2_Specific
CXCL9	D2_Specific
CXCR3	D2_Specific
CXCR4	D2_Specific
CXXC5	D2_Specific
CYBA	D2_Specific
CYBB	D2_Specific
CYCS	D2_Specific
CYFIP1	D2_Specific
CYP27A1	D2_Specific
CYP4V2	D2_Specific
CYP7B1	D2_Specific
CYTH4	D2_Specific
DAB2	D2_Specific
DAD1	D2_Specific
DAPP1	D2_Specific
DBNDD1	D2_Specific
DBNL	D2_Specific
DCAF6	D2_Specific
DCLRE1C	D2_Specific
DCN	D2_Specific
DCTD	D2_Specific
DCTN3	D2_Specific
DCTN6	D2_Specific
DCUN1D2	D2_Specific
DDX21	D2_Specific
DDX25	D2_Specific
DDX58	D2_Specific
DDX60	D2_Specific
DEFB119	D2_Specific
DENND3	D2_Specific
DENND4C	D2_Specific
DENR	D2_Specific
DGKB	D2_Specific
DHCR24	D2_Specific
DHX58	D2_Specific
DIRAS1	D2_Specific
DIRAS2	D2_Specific
DLEU7	D2_Specific
DMTN	D2_Specific
DNAJC12	D2_Specific
DNAJC13	D2_Specific
DNAJC15	D2_Specific
DNAJC19	D2_Specific
DNAJC30	D2_Specific
DNAJC5	D2_Specific
DNASE1L1	D2_Specific
DNER	D2_Specific
DNM1	D2_Specific
DNM2	D2_Specific
DOC2B	D2_Specific
DOCK10	D2_Specific
DOCK2	D2_Specific
DOCK8	D2_Specific
DONSON	D2_Specific
DPH3	D2_Specific
DPM3	D2_Specific
DPP10	D2_Specific
DPP7	D2_Specific
DRAP1	D2_Specific
DRD2	D2_Specific
DSE	D2_Specific
DST	D2_Specific
DTD1	D2_Specific
DTD2	D2_Specific
DTX3	D2_Specific
DTX3L	D2_Specific
DUSP11	D2_Specific
DUSP14	D2_Specific
DUSP19	D2_Specific
DUSP26	D2_Specific
DUSP28	D2_Specific
DUT	D2_Specific
DYNC1I1	D2_Specific
DYNLL2	D2_Specific
DYNLRB1	D2_Specific
DYNLT3	D2_Specific
ECEL1	D2_Specific
EDEM1	D2_Specific
EDNRB	D2_Specific
EEF1B2	D2_Specific
EEF1E1-BLOC1S5	D2_Specific
EEF1E1	D2_Specific
EFEMP1	D2_Specific
EFNA3	D2_Specific
EFNB3	D2_Specific
EGFR	D2_Specific
EGR3	D2_Specific
EHD3	D2_Specific
EHD4	D2_Specific
EID1	D2_Specific
EID2	D2_Specific
EIF1B	D2_Specific
EIF2AK2	D2_Specific
EIF4EBP3	D2_Specific
EIF5A2	D2_Specific
ELAVL4	D2_Specific
ELF1	D2_Specific
ELF4	D2_Specific
ELFN1	D2_Specific
ELK3	D2_Specific
ELOF1	D2_Specific
ELOVL1	D2_Specific
EMB	D2_Specific
EMC4	D2_Specific
ENDOG	D2_Specific
ENG	D2_Specific
ENPP3	D2_Specific
ENPP6	D2_Specific
ENSA	D2_Specific
ENTPD1	D2_Specific
ENTPD2	D2_Specific
ENTPD3	D2_Specific
EP300	D2_Specific
EPB41L2	D2_Specific
EPSTI1	D2_Specific
ERAP1	D2_Specific
ERCC1	D2_Specific
ERGIC1	D2_Specific
ERH	D2_Specific
ESRRA	D2_Specific
ESRRG	D2_Specific
KIAA1217	D2_Specific
ETS1	D2_Specific
ETV6	D2_Specific
EVI2A	D2_Specific
EVI2B	D2_Specific
EXTL2	D2_Specific
F10	D2_Specific
F2RL2	D2_Specific
F2RL3	D2_Specific
FABP3	D2_Specific
FAHD1	D2_Specific
FAM118A	D2_Specific
FAM131A	D2_Specific
FAM131C	D2_Specific
FAM162A	D2_Specific
FAM163B	D2_Specific
FAM171B	D2_Specific
FAM174A	D2_Specific
FAM216A	D2_Specific
FAM219A	D2_Specific
FAM227A	D2_Specific
FAM229B	D2_Specific
FAM83C	D2_Specific
FAM83D	D2_Specific
FAS	D2_Specific
FBLN1	D2_Specific
FBXL15	D2_Specific
FBXL16	D2_Specific
FBXL2	D2_Specific
FBXW7	D2_Specific
FCER1G	D2_Specific
FCGR2A	D2_Specific
FCGR2B	D2_Specific
FCGR2C	D2_Specific
FCN1	D2_Specific
FERMT3	D2_Specific
FGD2	D2_Specific
FGD3	D2_Specific
FGD4	D2_Specific
FGF1	D2_Specific
FGF12	D2_Specific
FGF13	D2_Specific
FGF18	D2_Specific
FGF9	D2_Specific
FGL2	D2_Specific
FGR	D2_Specific
FHOD1	D2_Specific
FHOD3	D2_Specific
FIBCD1	D2_Specific
FIGN	D2_Specific
FKBP1A	D2_Specific
FKBP1C	D2_Specific
FKBP1B	D2_Specific
FLI1	D2_Specific
FLNA	D2_Specific
FLRT3	D2_Specific
FMC1	D2_Specific
FMNL2	D2_Specific
FMNL3	D2_Specific
FN1	D2_Specific
FNBP4	D2_Specific
FRMD4A	D2_Specific
FRRS1L	D2_Specific
FRYL	D2_Specific
FTL	D2_Specific
FUCA1	D2_Specific
FXN	D2_Specific
FXYD6	D2_Specific
FYB1	D2_Specific
FYCO1	D2_Specific
GABARAPL1	D2_Specific
GABARAPL2	D2_Specific
GABBR2	D2_Specific
GAD1	D2_Specific
GAL3ST3	D2_Specific
GALC	D2_Specific
GALNS	D2_Specific
GALNTL6	D2_Specific
GAP43	D2_Specific
GAPT	D2_Specific
GARNL3	D2_Specific
GAS7	D2_Specific
GATAD1	D2_Specific
GBP2	D2_Specific
GBP6	D2_Specific
GBP5	D2_Specific
GCHFR	D2_Specific
GDA	D2_Specific
GDAP1L1	D2_Specific
GDPGP1	D2_Specific
GET4	D2_Specific
GFAP	D2_Specific
GGCT	D2_Specific
GIMAP4	D2_Specific
GIMAP7	D2_Specific
GIPC2	D2_Specific
GIT2	D2_Specific
GJB5	D2_Specific
GJD2	D2_Specific
GLB1	D2_Specific
GLDC	D2_Specific
GLIPR1	D2_Specific
GLRA1	D2_Specific
GLRX3	D2_Specific
GLRX5	D2_Specific
GLT1D1	D2_Specific
GM2A	D2_Specific
GMFG	D2_Specific
GMIP	D2_Specific
GNA13	D2_Specific
GNA15	D2_Specific
GNAI3	D2_Specific
GNAO1	D2_Specific
GNB5	D2_Specific
GNG13	D2_Specific
GNG2	D2_Specific
GNG3	D2_Specific
GNG7	D2_Specific
GNS	D2_Specific
GOLGA7B	D2_Specific
GOLM1	D2_Specific
GP1BB	D2_Specific
GPAM	D2_Specific
GPN3	D2_Specific
GPNMB	D2_Specific
GPR135	D2_Specific
GPR137B	D2_Specific
GPR158	D2_Specific
GPR162	D2_Specific
GPR17	D2_Specific
GPR18	D2_Specific
GPR22	D2_Specific
GPR37L1	D2_Specific
GPR52	D2_Specific
GPR6	D2_Specific
GPR61	D2_Specific
GPR65	D2_Specific
GPR75	D2_Specific
GPR88	D2_Specific
GPRIN3	D2_Specific
GPX2	D2_Specific
GPX6	D2_Specific
GRAPL	D2_Specific
GRAP	D2_Specific
C12orf57	D2_Specific
GREM1	D2_Specific
GRK5	D2_Specific
GRN	D2_Specific
GRPR	D2_Specific
GRXCR1	D2_Specific
GSAP	D2_Specific
GSK3A	D2_Specific
GSN	D2_Specific
GSPT2	D2_Specific
GSR	D2_Specific
GTF2H3	D2_Specific
GTF2H5	D2_Specific
GUK1	D2_Specific
GULP1	D2_Specific
HABP4	D2_Specific
HACD4	D2_Specific
HACE1	D2_Specific
HAGH	D2_Specific
HAND1	D2_Specific
HAVCR2	D2_Specific
HCFC1R1	D2_Specific
HCK	D2_Specific
HCLS1	D2_Specific
HDAC5	D2_Specific
HEATR5A	D2_Specific
HELZ2	D2_Specific
HERC6	D2_Specific
HEXA	D2_Specific
HEXB	D2_Specific
HIGD1A	D2_Specific
HIGD2B	D2_Specific
HIGD2A	D2_Specific
HINT1	D2_Specific
HINT3	D2_Specific
HK2	D2_Specific
HMGA1	D2_Specific
HMGB2	D2_Specific
HMOX1	D2_Specific
HMOX2	D2_Specific
HNMT	D2_Specific
HNRNPF	D2_Specific
HOMER1	D2_Specific
HPCA	D2_Specific
HPCAL1	D2_Specific
HPGDS	D2_Specific
HPS5	D2_Specific
HPSE	D2_Specific
HRAS	D2_Specific
HSBP1	D2_Specific
HSDL1	D2_Specific
HSH2D	D2_Specific
HSPA5	D2_Specific
HSPB6	D2_Specific
HSPBP1	D2_Specific
HTR1A	D2_Specific
HTR6	D2_Specific
HYAL1	D2_Specific
HYPK	D2_Specific
ICA1	D2_Specific
ICAM1	D2_Specific
ICOS	D2_Specific
IDUA	D2_Specific
IFI30	D2_Specific
IFI35	D2_Specific
IFI44	D2_Specific
IFI44L	D2_Specific
IFIH1	D2_Specific
IFIT1B	D2_Specific
IFIT2	D2_Specific
IFIT3	D2_Specific
IFITM1	D2_Specific
IFITM10	D2_Specific
IFITM1	D2_Specific
IFITM1	D2_Specific
IFNE	D2_Specific
IFNGR1	D2_Specific
IFT20	D2_Specific
IFT57	D2_Specific
IGSF21	D2_Specific
IGSF6	D2_Specific
IRGM	D2_Specific
IKZF1	D2_Specific
IL10RA	D2_Specific
IL10RB	D2_Specific
IL13RA1	D2_Specific
IL15RA	D2_Specific
IL17RA	D2_Specific
IL18	D2_Specific
IL18R1	D2_Specific
IL1A	D2_Specific
IL1B	D2_Specific
IL21R	D2_Specific
IL2RB	D2_Specific
IL2RG	D2_Specific
IL7R	D2_Specific
IMP3	D2_Specific
INF2	D2_Specific
INPP5A	D2_Specific
INPP5B	D2_Specific
INPP5D	D2_Specific
INPP5J	D2_Specific
INSIG1	D2_Specific
IQGAP1	D2_Specific
IQSEC3	D2_Specific
IRAK1BP1	D2_Specific
IRAK3	D2_Specific
IRAK4	D2_Specific
IRF1	D2_Specific
IRF2BP1	D2_Specific
IRF3	D2_Specific
IRF4	D2_Specific
IRF5	D2_Specific
IRF7	D2_Specific
IRF8	D2_Specific
IRF9	D2_Specific
ISCA2	D2_Specific
ISG15	D2_Specific
ISG20	D2_Specific
ISLR	D2_Specific
ISM1	D2_Specific
ITGA4	D2_Specific
ITGA6	D2_Specific
ITGAL	D2_Specific
ITGAM	D2_Specific
ITGAX	D2_Specific
ITGB1	D2_Specific
ITGB2	D2_Specific
ITGB3BP	D2_Specific
ITIH3	D2_Specific
ITPA	D2_Specific
ITPKB	D2_Specific
ITPR2	D2_Specific
JAGN1	D2_Specific
JAK3	D2_Specific
JAZF1	D2_Specific
JOSD1	D2_Specific
JUN	D2_Specific
JUND	D2_Specific
KAT6A	D2_Specific
KCNAB3	D2_Specific
KCNB1	D2_Specific
KCNC2	D2_Specific
KCNC4	D2_Specific
KCNG1	D2_Specific
KCNIP1	D2_Specific
KCNIP3	D2_Specific
KCNIP4	D2_Specific
KCNK1	D2_Specific
KCNK12	D2_Specific
KCNK2	D2_Specific
KCNK7	D2_Specific
KCNK9	D2_Specific
KCNMB4	D2_Specific
KCNS2	D2_Specific
KCTD13	D2_Specific
KCTD4	D2_Specific
KDR	D2_Specific
KIF11	D2_Specific
KLC2	D2_Specific
KLF16	D2_Specific
KLF4	D2_Specific
KLHDC3	D2_Specific
KLHDC8A	D2_Specific
KLHL5	D2_Specific
KLHL6	D2_Specific
KLHL8	D2_Specific
KLRK1	D2_Specific
KMO	D2_Specific
KPNA2	D2_Specific
KREMEN1	D2_Specific
KRT222	D2_Specific
KRT71	D2_Specific
KRTDAP	D2_Specific
LACC1	D2_Specific
LAG3	D2_Specific
LAGE3	D2_Specific
LAMTOR4	D2_Specific
LANCL2	D2_Specific
LANCL3	D2_Specific
LAP3	D2_Specific
LAPTM5	D2_Specific
LAT2	D2_Specific
LBH	D2_Specific
LCMT1	D2_Specific
LCP1	D2_Specific
LCP2	D2_Specific
LENG8	D2_Specific
LGALS3	D2_Specific
LGALS3BP	D2_Specific
LGALS16	D2_Specific
LGALS13	D2_Specific
LGALS14	D2_Specific
LGMN	D2_Specific
LGR5	D2_Specific
LHX5	D2_Specific
LIMA1	D2_Specific
LIMK1	D2_Specific
LIMS4	D2_Specific
LIMS3	D2_Specific
LIN7B	D2_Specific
LINGO1	D2_Specific
LITAF	D2_Specific
LMO3	D2_Specific
LNP1	D2_Specific
LPCAT2	D2_Specific
LPCAT3	D2_Specific
LPCAT4	D2_Specific
LPXN	D2_Specific
IRAG2	D2_Specific
LRP1	D2_Specific
LRP4	D2_Specific
LRRC10B	D2_Specific
LRRC3B	D2_Specific
LRRC61	D2_Specific
LRRC73	D2_Specific
LRRK1	D2_Specific
LRRK2	D2_Specific
LSM2	D2_Specific
LSM7	D2_Specific
LSM8	D2_Specific
LTB4R2	D2_Specific
LY6E	D2_Specific
LY6H	D2_Specific
LY75-CD302	D2_Specific
LY75	D2_Specific
LY86	D2_Specific
LY96	D2_Specific
LYN	D2_Specific
LYNX1	D2_Specific
LYPD6	D2_Specific
LYRM1	D2_Specific
LYRM9	D2_Specific
LYSMD1	D2_Specific
LYSMD2	D2_Specific
LYZ	D2_Specific
MACF1	D2_Specific
MAF	D2_Specific
MAFB	D2_Specific
MAG	D2_Specific
MAGEE2	D2_Specific
MAGEH1	D2_Specific
MAGT1	D2_Specific
MAL2	D2_Specific
MALSU1	D2_Specific
MALT1	D2_Specific
MAN2A1	D2_Specific
MAN2B2	D2_Specific
MANBA	D2_Specific
MAP1LC3A	D2_Specific
MAP3K1	D2_Specific
MAP3K8	D2_Specific
MAP3K9	D2_Specific
MAP4K1	D2_Specific
MAP4K4	D2_Specific
MAP7D2	D2_Specific
MAPK4	D2_Specific
MAPK9	D2_Specific
MAPKAPK2	D2_Specific
MARCKS	D2_Specific
MC5R	D2_Specific
MCFD2	D2_Specific
MCHR1	D2_Specific
MCL1	D2_Specific
MCM3	D2_Specific
MCU	D2_Specific
MDGA1	D2_Specific
MDH1	D2_Specific
MDN1	D2_Specific
MEAF6	D2_Specific
MED11	D2_Specific
MED12	D2_Specific
MED21	D2_Specific
MED23	D2_Specific
MED28	D2_Specific
MED29	D2_Specific
MED31	D2_Specific
MED4	D2_Specific
MEDAG	D2_Specific
MEFV	D2_Specific
MEIS3	D2_Specific
MEPE	D2_Specific
MERTK	D2_Specific
MEST	D2_Specific
MFF	D2_Specific
MFNG	D2_Specific
MGA	D2_Specific
MGST1	D2_Specific
MGST3	D2_Specific
MICU3	D2_Specific
MIEN1	D2_Specific
MIS18BP1	D2_Specific
MKI67	D2_Specific
MLC1	D2_Specific
MLF2	D2_Specific
MLH1	D2_Specific
MLKL	D2_Specific
MLLT11	D2_Specific
MMD	D2_Specific
MMP17	D2_Specific
MMP2	D2_Specific
MN1	D2_Specific
MOAP1	D2_Specific
MOB1A	D2_Specific
MOGAT1	D2_Specific
MORN4	D2_Specific
MOSPD2	D2_Specific
MOSPD3	D2_Specific
MOV10	D2_Specific
MOXD1	D2_Specific
MPC1	D2_Specific
MPC2	D2_Specific
MPEG1	D2_Specific
MPHOSPH6	D2_Specific
MPP3	D2_Specific
MPP6	D2_Specific
